time CaMKII* CaMKII6 CaMKII7 PP1
10 6 100 0.0 3
15 6 100 0.0 2
20 6 100 0.0 0
25 6 100 0.0 5
30 6 100 0.0 3
35 6 100 0.0 0
40 6 100 0.0 0
45 4 100 0.0 1
50 2 100 0.0 5
55 3 100 0.0 2
60 0 100 0.0 1
65 0 100 0.0 2
70 0 100 0.0 3
75 0 100 0.0 0
80 0 100 0.0 1
85 0 100 0.0 3
90 0 100 0.0 3
95 0 100 0.0 2
100 0 100 0.0 1
105 0 100 0.0 1
110 0 100 0.0 1
115 0 100 0.0 3
120 0 100 0.0 4
125 0 100 0.0 2
130 0 100 0.0 2
135 0 100 0.0 3
140 0 100 0.0 4
145 0 100 0.0 2
150 0 100 0.0 3
155 0 100 0.0 0
160 0 100 0.0 1
165 0 100 0.0 5
170 0 100 0.0 1
175 0 100 0.0 5
180 0 100 0.0 1
185 0 100 0.0 2
190 0 100 0.0 3
195 0 100 0.0 2
200 0 100 0.0 1
205 0 100 0.0 2
210 0 100 0.0 1
215 0 100 0.0 4
220 0 100 0.0 7
225 0 100 0.0 5
230 0 100 0.0 0
235 0 100 0.0 2
240 0 100 0.0 0
245 0 100 0.0 2
250 0 100 0.0 2
255 0 100 0.0 2
260 0 100 0.0 1
265 0 100 0.0 2
270 0 100 0.0 3
275 0 100 0.0 2
280 0 100 0.0 4
285 0 100 0.0 0
290 0 100 0.0 2
295 0 100 0.0 2
300 0 100 0.0 1
305 0 100 0.0 0
310 0 100 0.0 1
315 0 100 0.0 2
320 0 100 0.0 6
325 0 100 0.0 1
330 0 100 0.0 5
335 0 100 0.0 1
340 0 100 0.0 1
345 0 100 0.0 1
350 0 100 0.0 4
355 0 100 0.0 1
360 0 100 0.0 2
365 0 100 0.0 2
370 0 100 0.0 1
375 0 100 0.0 1
380 0 100 0.0 1
385 0 100 0.0 1
390 0 100 0.0 6
395 0 100 0.0 4
400 0 100 0.0 3
405 0 100 0.0 2
410 0 100 0.0 4
415 0 100 0.0 1
420 0 100 0.0 2
425 0 100 0.0 3
430 0 100 0.0 3
435 0 100 0.0 1
440 0 100 0.0 4
445 0 100 0.0 0
450 0 100 0.0 4
455 0 100 0.0 4
460 0 100 0.0 1
465 0 100 0.0 0
470 0 100 0.0 4
475 0 100 0.0 1
480 0 100 0.0 3
485 0 100 0.0 0
490 0 100 0.0 0
495 0 100 0.0 3
500 0 100 0.0 4
505 0 100 0.0 2
510 0 100 0.0 10
515 0 100 0.0 1
520 0 100 0.0 1
525 0 100 0.0 6
530 0 100 0.0 3
535 0 100 0.0 7
540 0 100 0.0 2
545 0 100 0.0 2
550 0 100 0.0 0
555 0 100 0.0 2
560 0 100 0.0 6
565 0 100 0.0 0
570 0 100 0.0 3
575 0 100 0.0 1
580 0 100 0.0 3
585 0 100 0.0 1
590 0 100 0.0 4
595 0 100 0.0 1
600 0 100 0.0 2
605 0 100 0.0 2
610 0 100 0.0 0
615 0 100 0.0 8
620 0 100 0.0 3
625 0 100 0.0 4
630 0 100 0.0 2
635 0 100 0.0 0
640 0 100 0.0 6
645 0 100 0.0 1
650 0 100 0.0 2
655 0 100 0.0 1
660 0 100 0.0 1
665 0 100 0.0 6
670 0 100 0.0 3
675 0 100 0.0 4
680 0 100 0.0 4
685 0 100 0.0 4
690 0 100 0.0 2
695 0 100 0.0 2
700 0 100 0.0 3
705 0 100 0.0 2
710 0 100 0.0 8
715 0 100 0.0 6
720 0 100 0.0 3
725 0 100 0.0 5
730 0 100 0.0 4
735 0 100 0.0 3
740 0 100 0.0 1
745 0 100 0.0 0
750 0 100 0.0 0
755 0 100 0.0 1
760 0 100 0.0 7
765 0 100 0.0 1
770 0 100 0.0 3
775 0 100 0.0 1
780 0 100 0.0 1
785 0 100 0.0 3
790 0 100 0.0 0
795 0 100 0.0 1
800 0 100 0.0 2
805 0 100 0.0 5
810 0 100 0.0 0
815 0 100 0.0 2
820 0 100 0.0 1
825 0 100 0.0 4
830 0 100 0.0 1
835 0 100 0.0 2
840 0 100 0.0 2
845 0 100 0.0 5
850 0 100 0.0 2
855 0 100 0.0 2
860 0 100 0.0 5
865 0 100 0.0 2
870 0 100 0.0 2
875 0 100 0.0 1
880 0 100 0.0 5
885 0 100 0.0 6
890 0 100 0.0 2
895 0 100 0.0 4
900 0 100 0.0 6
905 0 100 0.0 1
910 0 100 0.0 5
915 0 100 0.0 6
920 0 100 0.0 4
925 0 100 0.0 2
930 0 100 0.0 0
935 0 100 0.0 1
940 0 100 0.0 4
945 0 100 0.0 3
950 0 100 0.0 0
955 0 100 0.0 2
960 0 100 0.0 4
965 0 100 0.0 2
970 0 100 0.0 4
975 0 100 0.0 1
980 0 100 0.0 2
985 0 100 0.0 0
990 0 100 0.0 0
995 0 100 0.0 2
1000 0 100 0.0 3
1005 51 100 0.0 3
1010 73 100 0.0 1
1015 75 100 0.0 0
1020 71 100 0.0 2
1025 71 100 0.0 1
1030 68 100 0.0 0
1035 59 100 0.0 1
1040 56 100 0.0 0
1045 51 100 0.0 1
1050 45 100 0.0 2
1055 40 100 0.0 1
1060 37 100 0.0 2
1065 31 100 0.0 3
1070 28 100 0.0 8
1075 17 100 0.0 7
1080 14 100 0.0 3
1085 12 100 0.0 1
1090 10 100 0.0 2
1095 8 100 0.0 2
1100 7 100 0.0 1
1105 5 100 0.0 2
1110 3 100 0.0 1
1115 3 100 0.0 9
1120 3 100 0.0 1
1125 3 100 0.0 2
1130 3 100 0.0 2
1135 2 100 0.0 0
1140 0 100 0.0 3
1145 0 100 0.0 1
1150 0 100 0.0 0
1155 0 100 0.0 5
1160 0 100 0.0 4
1165 0 100 0.0 0
1170 0 100 0.0 3
1175 0 100 0.0 2
1180 0 100 0.0 3
1185 0 100 0.0 0
1190 0 100 0.0 3
1195 0 100 0.0 1
1200 0 100 0.0 7
1205 0 100 0.0 2
1210 0 100 0.0 2
1215 0 100 0.0 2
1220 0 100 0.0 2
1225 0 100 0.0 1
1230 0 100 0.0 3
1235 0 100 0.0 4
1240 0 100 0.0 4
1245 0 100 0.0 2
1250 0 100 0.0 2
1255 0 100 0.0 3
1260 0 100 0.0 2
1265 0 100 0.0 1
1270 0 100 0.0 2
1275 0 100 0.0 6
1280 0 100 0.0 5
1285 0 100 0.0 2
1290 0 100 0.0 2
1295 0 100 0.0 3
1300 0 100 0.0 7
1305 0 100 0.0 2
1310 0 100 0.0 1
1315 0 100 0.0 6
1320 0 100 0.0 1
1325 0 100 0.0 0
1330 0 100 0.0 3
1335 0 100 0.0 11
1340 0 100 0.0 3
1345 0 100 0.0 3
1350 0 100 0.0 4
1355 0 100 0.0 2
1360 0 100 0.0 5
1365 0 100 0.0 1
1370 0 100 0.0 1
1375 0 100 0.0 0
1380 0 100 0.0 2
1385 0 100 0.0 2
1390 0 100 0.0 2
1395 0 100 0.0 4
1400 0 100 0.0 3
1405 0 100 0.0 3
1410 0 100 0.0 5
1415 0 100 0.0 4
1420 0 100 0.0 3
1425 0 100 0.0 7
1430 0 100 0.0 1
1435 0 100 0.0 3
1440 0 100 0.0 4
1445 0 100 0.0 3
1450 0 100 0.0 10
1455 0 100 0.0 2
1460 0 100 0.0 1
1465 0 100 0.0 1
1470 0 100 0.0 3
1475 0 100 0.0 2
1480 0 100 0.0 1
1485 0 100 0.0 1
1490 0 100 0.0 1
1495 0 100 0.0 5
1500 0 100 0.0 1
1505 0 100 0.0 3
1510 0 100 0.0 2
1515 0 100 0.0 4
1520 0 100 0.0 0
1525 0 100 0.0 2
1530 0 100 0.0 0
1535 0 100 0.0 1
1540 0 100 0.0 2
1545 0 100 0.0 2
1550 0 100 0.0 4
1555 0 100 0.0 2
1560 0 100 0.0 3
1565 0 100 0.0 3
1570 0 100 0.0 4
1575 0 100 0.0 3
1580 0 100 0.0 7
1585 0 100 0.0 7
1590 0 100 0.0 3
1595 0 100 0.0 3
1600 0 100 0.0 8
1605 0 100 0.0 4
1610 0 100 0.0 0
1615 0 100 0.0 1
1620 0 100 0.0 4
1625 0 100 0.0 1
1630 0 100 0.0 4
1635 0 100 0.0 1
1640 0 100 0.0 2
1645 0 100 0.0 2
1650 0 100 0.0 2
1655 0 100 0.0 4
1660 0 100 0.0 1
1665 0 100 0.0 1
1670 0 100 0.0 4
1675 0 100 0.0 2
1680 0 100 0.0 1
1685 0 100 0.0 0
1690 0 100 0.0 4
1695 0 100 0.0 1
1700 0 100 0.0 2
1705 0 100 0.0 5
1710 0 100 0.0 7
1715 0 100 0.0 7
1720 0 100 0.0 5
1725 0 100 0.0 1
1730 0 100 0.0 4
1735 0 100 0.0 4
1740 0 100 0.0 4
1745 0 100 0.0 2
1750 0 100 0.0 2
1755 0 100 0.0 3
1760 0 100 0.0 8
1765 0 100 0.0 2
1770 0 100 0.0 4
1775 0 100 0.0 2
1780 0 100 0.0 6
1785 0 100 0.0 7
1790 0 100 0.0 6
1795 0 100 0.0 2
1800 0 100 0.0 4
1805 0 100 0.0 3
1810 0 100 0.0 2
1815 0 100 0.0 1
1820 0 100 0.0 3
1825 0 100 0.0 6
1830 0 100 0.0 1
1835 0 100 0.0 3
1840 0 100 0.0 2
1845 0 100 0.0 2
1850 0 100 0.0 3
1855 0 100 0.0 1
1860 0 100 0.0 4
1865 0 100 0.0 4
1870 0 100 0.0 7
1875 0 100 0.0 4
1880 0 100 0.0 3
1885 0 100 0.0 4
1890 0 100 0.0 0
1895 0 100 0.0 3
1900 0 100 0.0 2
1905 0 100 0.0 0
1910 0 100 0.0 0
1915 0 100 0.0 3
1920 0 100 0.0 4
1925 0 100 0.0 3
1930 0 100 0.0 3
1935 0 100 0.0 1
1940 0 100 0.0 2
1945 0 100 0.0 2
1950 0 100 0.0 1
1955 0 100 0.0 3
1960 0 100 0.0 1
1965 0 100 0.0 4
1970 0 100 0.0 1
1975 0 100 0.0 1
1980 0 100 0.0 5
1985 0 100 0.0 0
1990 0 100 0.0 4
1995 0 100 0.0 1
2000 0 100 0.0 5
2005 50 100 0.0 7
2010 76 100 0.0 1
2015 70 100 0.0 1
2020 68 100 0.0 0
2025 63 100 0.0 1
2030 60 100 0.0 0
2035 61 100 0.0 0
2040 57 100 0.0 0
2045 53 100 0.0 0
2050 57 100 0.0 0
2055 53 100 0.0 0
2060 48 100 0.0 1
2065 48 100 0.0 0
2070 38 100 0.0 0
2075 35 100 0.0 1
2080 28 100 0.0 0
2085 24 100 0.0 3
2090 23 100 0.0 5
2095 21 100 0.0 2
2100 20 100 0.0 1
2105 12 100 0.0 3
2110 11 100 0.0 1
2115 8 100 0.0 1
2120 6 100 0.0 0
2125 5 100 0.0 6
2130 5 100 0.0 4
2135 6 100 0.0 1
2140 6 100 0.0 3
2145 6 100 0.0 1
2150 6 100 0.0 2
2155 6 100 0.0 6
2160 6 100 0.0 1
2165 5 100 0.0 1
2170 5 100 0.0 3
2175 5 100 0.0 2
2180 3 100 0.0 2
2185 3 100 0.0 3
2190 3 100 0.0 1
2195 3 100 0.0 2
2200 3 100 0.0 0
2205 3 100 0.0 1
2210 1 100 0.0 3
2215 1 100 0.0 1
2220 1 100 0.0 2
2225 1 100 0.0 0
2230 1 100 0.0 3
2235 1 100 0.0 4
2240 0 100 0.0 3
2245 0 100 0.0 0
2250 0 100 0.0 10
2255 0 100 0.0 4
2260 0 100 0.0 1
2265 0 100 0.0 2
2270 0 100 0.0 4
2275 0 100 0.0 2
2280 0 100 0.0 2
2285 0 100 0.0 3
2290 0 100 0.0 4
2295 0 100 0.0 1
2300 0 100 0.0 2
2305 0 100 0.0 4
2310 0 100 0.0 0
2315 0 100 0.0 0
2320 0 100 0.0 2
2325 0 100 0.0 7
2330 0 100 0.0 1
2335 0 100 0.0 2
2340 0 100 0.0 5
2345 0 100 0.0 1
2350 0 100 0.0 1
2355 0 100 0.0 9
2360 0 100 0.0 3
2365 0 100 0.0 3
2370 0 100 0.0 5
2375 0 100 0.0 1
2380 0 100 0.0 3
2385 0 100 0.0 2
2390 0 100 0.0 4
2395 0 100 0.0 3
2400 0 100 0.0 10
2405 0 100 0.0 3
2410 0 100 0.0 6
2415 0 100 0.0 1
2420 0 100 0.0 4
2425 0 100 0.0 4
2430 0 100 0.0 0
2435 0 100 0.0 0
2440 0 100 0.0 5
2445 0 100 0.0 3
2450 0 100 0.0 1
2455 0 100 0.0 0
2460 0 100 0.0 8
2465 0 100 0.0 3
2470 0 100 0.0 2
2475 0 100 0.0 3
2480 0 100 0.0 0
2485 0 100 0.0 2
2490 0 100 0.0 3
2495 0 100 0.0 1
2500 0 100 0.0 2
2505 0 100 0.0 2
2510 0 100 0.0 0
2515 0 100 0.0 4
2520 0 100 0.0 2
2525 0 100 0.0 5
2530 0 100 0.0 2
2535 0 100 0.0 1
2540 0 100 0.0 1
2545 0 100 0.0 0
2550 0 100 0.0 11
2555 0 100 0.0 1
2560 0 100 0.0 3
2565 0 100 0.0 1
2570 0 100 0.0 3
2575 0 100 0.0 3
2580 0 100 0.0 5
2585 0 100 0.0 5
2590 0 100 0.0 1
2595 0 100 0.0 1
2600 0 100 0.0 1
2605 0 100 0.0 1
2610 0 100 0.0 1
2615 0 100 0.0 2
2620 0 100 0.0 2
2625 0 100 0.0 1
2630 0 100 0.0 0
2635 0 100 0.0 5
2640 0 100 0.0 8
2645 0 100 0.0 4
2650 0 100 0.0 2
2655 0 100 0.0 2
2660 0 100 0.0 6
2665 0 100 0.0 2
2670 0 100 0.0 2
2675 0 100 0.0 4
2680 0 100 0.0 1
2685 0 100 0.0 2
2690 0 100 0.0 6
2695 0 100 0.0 5
2700 0 100 0.0 1
2705 0 100 0.0 1
2710 0 100 0.0 4
2715 0 100 0.0 2
2720 0 100 0.0 5
2725 0 100 0.0 1
2730 0 100 0.0 1
2735 0 100 0.0 5
2740 0 100 0.0 1
2745 0 100 0.0 2
2750 0 100 0.0 7
2755 0 100 0.0 1
2760 0 100 0.0 2
2765 0 100 0.0 4
2770 0 100 0.0 0
2775 0 100 0.0 2
2780 0 100 0.0 3
2785 0 100 0.0 3
2790 0 100 0.0 1
2795 0 100 0.0 0
2800 0 100 0.0 5
2805 0 100 0.0 2
2810 0 100 0.0 11
2815 0 100 0.0 2
2820 0 100 0.0 3
2825 0 100 0.0 4
2830 0 100 0.0 1
2835 0 100 0.0 10
2840 0 100 0.0 2
2845 0 100 0.0 5
2850 0 100 0.0 2
2855 0 100 0.0 3
2860 0 100 0.0 2
2865 0 100 0.0 2
2870 0 100 0.0 5
2875 0 100 0.0 2
2880 0 100 0.0 4
2885 0 100 0.0 3
2890 0 100 0.0 2
2895 0 100 0.0 4
2900 0 100 0.0 3
2905 0 100 0.0 1
2910 0 100 0.0 0
2915 0 100 0.0 3
2920 0 100 0.0 2
2925 0 100 0.0 6
2930 0 100 0.0 5
2935 0 100 0.0 7
2940 0 100 0.0 2
2945 0 100 0.0 5
2950 0 100 0.0 3
2955 0 100 0.0 8
2960 0 100 0.0 1
2965 0 100 0.0 1
2970 0 100 0.0 2
2975 0 100 0.0 5
2980 0 100 0.0 3
2985 0 100 0.0 0
2990 0 100 0.0 5
2995 0 100 0.0 3
3000 0 100 0.0 2
3005 65 100 0.0 3
3010 71 100 0.0 2
3015 66 100 0.0 1
3020 66 100 0.0 1
3025 57 100 0.0 1
3030 57 100 0.0 2
3035 52 100 0.0 0
3040 44 100 0.0 1
3045 44 100 0.0 3
3050 41 100 0.0 3
3055 31 100 0.0 1
3060 28 100 0.0 1
3065 27 100 0.0 2
3070 25 100 0.0 2
3075 22 100 0.0 1
3080 18 100 0.0 1
3085 13 100 0.0 1
3090 14 100 0.0 0
3095 13 100 0.0 2
3100 10 100 0.0 1
3105 10 100 0.0 0
3110 8 100 0.0 1
3115 6 100 0.0 3
3120 7 100 0.0 1
3125 7 100 0.0 2
3130 6 100 0.0 0
3135 5 100 0.0 0
3140 5 100 0.0 2
3145 5 100 0.0 4
3150 5 100 0.0 0
3155 5 100 0.0 3
3160 4 100 0.0 6
3165 4 100 0.0 2
3170 3 100 0.0 1
3175 2 100 0.0 0
3180 1 100 0.0 1
3185 1 100 0.0 6
3190 1 100 0.0 2
3195 0 100 0.0 7
3200 0 100 0.0 2
3205 0 100 0.0 2
3210 0 100 0.0 4
3215 0 100 0.0 6
3220 0 100 0.0 2
3225 0 100 0.0 3
3230 0 100 0.0 2
3235 0 100 0.0 3
3240 0 100 0.0 7
3245 0 100 0.0 9
3250 0 100 0.0 3
3255 0 100 0.0 6
3260 0 100 0.0 2
3265 0 100 0.0 3
3270 0 100 0.0 2
3275 0 100 0.0 3
3280 0 100 0.0 7
3285 0 100 0.0 1
3290 0 100 0.0 1
3295 0 100 0.0 1
3300 0 100 0.0 7
3305 0 100 0.0 3
3310 0 100 0.0 1
3315 0 100 0.0 5
3320 0 100 0.0 0
3325 0 100 0.0 4
3330 0 100 0.0 1
3335 0 100 0.0 1
3340 0 100 0.0 2
3345 0 100 0.0 1
3350 0 100 0.0 3
3355 0 100 0.0 3
3360 0 100 0.0 2
3365 0 100 0.0 3
3370 0 100 0.0 2
3375 0 100 0.0 2
3380 0 100 0.0 3
3385 0 100 0.0 3
3390 0 100 0.0 2
3395 0 100 0.0 1
3400 0 100 0.0 5
3405 0 100 0.0 2
3410 0 100 0.0 0
3415 0 100 0.0 1
3420 0 100 0.0 1
3425 0 100 0.0 4
3430 0 100 0.0 1
3435 0 100 0.0 2
3440 0 100 0.0 2
3445 0 100 0.0 0
3450 0 100 0.0 8
3455 0 100 0.0 1
3460 0 100 0.0 3
3465 0 100 0.0 9
3470 0 100 0.0 2
3475 0 100 0.0 1
3480 0 100 0.0 2
3485 0 100 0.0 3
3490 0 100 0.0 4
3495 0 100 0.0 5
3500 0 100 0.0 1
3505 0 100 0.0 3
3510 0 100 0.0 0
3515 0 100 0.0 2
3520 0 100 0.0 0
3525 0 100 0.0 3
3530 0 100 0.0 3
3535 0 100 0.0 1
3540 0 100 0.0 0
3545 0 100 0.0 6
3550 0 100 0.0 0
3555 0 100 0.0 2
3560 0 100 0.0 2
3565 0 100 0.0 4
3570 0 100 0.0 2
3575 0 100 0.0 10
3580 0 100 0.0 4
3585 0 100 0.0 3
3590 0 100 0.0 4
3595 0 100 0.0 1
3600 0 100 0.0 4
3605 0 100 0.0 0
3610 0 100 0.0 1
3615 0 100 0.0 3
3620 0 100 0.0 3
3625 0 100 0.0 1
3630 0 100 0.0 2
3635 0 100 0.0 6
3640 0 100 0.0 2
3645 0 100 0.0 2
3650 0 100 0.0 6
3655 0 100 0.0 2
3660 0 100 0.0 2
3665 0 100 0.0 1
3670 0 100 0.0 2
3675 0 100 0.0 2
3680 0 100 0.0 5
3685 0 100 0.0 2
3690 0 100 0.0 2
3695 0 100 0.0 1
3700 0 100 0.0 1
3705 0 100 0.0 0
3710 0 100 0.0 3
3715 0 100 0.0 6
3720 0 100 0.0 4
3725 0 100 0.0 3
3730 0 100 0.0 0
3735 0 100 0.0 4
3740 0 100 0.0 2
3745 0 100 0.0 3
3750 0 100 0.0 4
3755 0 100 0.0 2
3760 0 100 0.0 2
3765 0 100 0.0 2
3770 0 100 0.0 3
3775 0 100 0.0 0
3780 0 100 0.0 1
3785 0 100 0.0 4
3790 0 100 0.0 3
3795 0 100 0.0 1
3800 0 100 0.0 2
3805 0 100 0.0 1
3810 0 100 0.0 3
3815 0 100 0.0 1
3820 0 100 0.0 0
3825 0 100 0.0 3
3830 0 100 0.0 3
3835 0 100 0.0 3
3840 0 100 0.0 0
3845 0 100 0.0 1
3850 0 100 0.0 1
3855 0 100 0.0 4
3860 0 100 0.0 1
3865 0 100 0.0 1
3870 0 100 0.0 0
3875 0 100 0.0 7
3880 0 100 0.0 1
3885 0 100 0.0 1
3890 0 100 0.0 2
3895 0 100 0.0 1
3900 0 100 0.0 4
3905 0 100 0.0 3
3910 0 100 0.0 1
3915 0 100 0.0 2
3920 0 100 0.0 4
3925 0 100 0.0 0
3930 0 100 0.0 2
3935 0 100 0.0 1
3940 0 100 0.0 5
3945 0 100 0.0 5
3950 0 100 0.0 4
3955 0 100 0.0 1
3960 0 100 0.0 4
3965 0 100 0.0 4
3970 0 100 0.0 3
3975 0 100 0.0 6
3980 0 100 0.0 8
3985 0 100 0.0 0
3990 0 100 0.0 0
3995 0 100 0.0 8
4000 0 100 0.0 4
4005 67 100 0.0 1
4010 78 100 0.0 1
4015 75 100 0.0 0
4020 71 100 0.0 1
4025 68 100 0.0 0
4030 58 100 0.0 1
4035 56 100 0.0 1
4040 54 100 0.0 1
4045 50 100 0.0 0
4050 46 100 0.0 0
4055 41 100 0.0 1
4060 39 100 0.0 0
4065 35 100 0.0 4
4070 30 100 0.0 1
4075 26 100 0.0 3
4080 22 100 0.0 3
4085 16 100 0.0 2
4090 12 100 0.0 1
4095 13 100 0.0 0
4100 12 100 0.0 1
4105 9 100 0.0 1
4110 6 100 0.0 2
4115 5 100 0.0 2
4120 2 100 0.0 1
4125 1 100 0.0 3
4130 1 100 0.0 4
4135 1 100 0.0 6
4140 1 100 0.0 2
4145 1 100 0.0 5
4150 0 100 0.0 2
4155 0 100 0.0 2
4160 0 100 0.0 7
4165 0 100 0.0 1
4170 0 100 0.0 1
4175 0 100 0.0 2
4180 0 100 0.0 5
4185 0 100 0.0 4
4190 0 100 0.0 4
4195 0 100 0.0 0
4200 0 100 0.0 1
4205 0 100 0.0 3
4210 0 100 0.0 0
4215 0 100 0.0 5
4220 0 100 0.0 4
4225 0 100 0.0 5
4230 0 100 0.0 2
4235 0 100 0.0 0
4240 0 100 0.0 1
4245 0 100 0.0 3
4250 0 100 0.0 4
4255 0 100 0.0 3
4260 0 100 0.0 1
4265 0 100 0.0 3
4270 0 100 0.0 1
4275 0 100 0.0 1
4280 0 100 0.0 4
4285 0 100 0.0 1
4290 0 100 0.0 3
4295 0 100 0.0 5
4300 0 100 0.0 1
4305 0 100 0.0 2
4310 0 100 0.0 2
4315 0 100 0.0 1
4320 0 100 0.0 2
4325 0 100 0.0 1
4330 0 100 0.0 2
4335 0 100 0.0 2
4340 0 100 0.0 2
4345 0 100 0.0 1
4350 0 100 0.0 11
4355 0 100 0.0 2
4360 0 100 0.0 3
4365 0 100 0.0 2
4370 0 100 0.0 1
4375 0 100 0.0 1
4380 0 100 0.0 2
4385 0 100 0.0 0
4390 0 100 0.0 1
4395 0 100 0.0 1
4400 0 100 0.0 1
4405 0 100 0.0 5
4410 0 100 0.0 1
4415 0 100 0.0 1
4420 0 100 0.0 0
4425 0 100 0.0 6
4430 0 100 0.0 0
4435 0 100 0.0 0
4440 0 100 0.0 2
4445 0 100 0.0 0
4450 0 100 0.0 4
4455 0 100 0.0 8
4460 0 100 0.0 3
4465 0 100 0.0 6
4470 0 100 0.0 5
4475 0 100 0.0 2
4480 0 100 0.0 2
4485 0 100 0.0 1
4490 0 100 0.0 0
4495 0 100 0.0 2
4500 0 100 0.0 6
4505 0 100 0.0 1
4510 0 100 0.0 5
4515 0 100 0.0 7
4520 0 100 0.0 3
4525 0 100 0.0 3
4530 0 100 0.0 3
4535 0 100 0.0 7
4540 0 100 0.0 1
4545 0 100 0.0 4
4550 0 100 0.0 3
4555 0 100 0.0 1
4560 0 100 0.0 2
4565 0 100 0.0 3
4570 0 100 0.0 4
4575 0 100 0.0 3
4580 0 100 0.0 1
4585 0 100 0.0 4
4590 0 100 0.0 5
4595 0 100 0.0 1
4600 0 100 0.0 1
4605 0 100 0.0 3
4610 0 100 0.0 2
4615 0 100 0.0 6
4620 0 100 0.0 2
4625 0 100 0.0 4
4630 0 100 0.0 7
4635 0 100 0.0 4
4640 0 100 0.0 2
4645 0 100 0.0 1
4650 0 100 0.0 4
4655 0 100 0.0 0
4660 0 100 0.0 1
4665 0 100 0.0 1
4670 0 100 0.0 1
4675 0 100 0.0 4
4680 0 100 0.0 2
4685 0 100 0.0 4
4690 0 100 0.0 5
4695 0 100 0.0 1
4700 0 100 0.0 5
4705 0 100 0.0 2
4710 0 100 0.0 1
4715 0 100 0.0 1
4720 0 100 0.0 2
4725 0 100 0.0 5
4730 0 100 0.0 4
4735 0 100 0.0 3
4740 0 100 0.0 3
4745 0 100 0.0 4
4750 0 100 0.0 5
4755 0 100 0.0 1
4760 0 100 0.0 3
4765 0 100 0.0 4
4770 0 100 0.0 1
4775 0 100 0.0 1
4780 0 100 0.0 1
4785 0 100 0.0 0
4790 0 100 0.0 2
4795 0 100 0.0 3
4800 0 100 0.0 2
4805 0 100 0.0 6
4810 0 100 0.0 4
4815 0 100 0.0 4
4820 0 100 0.0 4
4825 0 100 0.0 3
4830 0 100 0.0 4
4835 0 100 0.0 4
4840 0 100 0.0 4
4845 0 100 0.0 3
4850 0 100 0.0 7
4855 0 100 0.0 1
4860 0 100 0.0 1
4865 0 100 0.0 0
4870 0 100 0.0 3
4875 0 100 0.0 2
4880 0 100 0.0 4
4885 0 100 0.0 1
4890 0 100 0.0 5
4895 0 100 0.0 0
4900 0 100 0.0 4
4905 0 100 0.0 2
4910 0 100 0.0 4
4915 0 100 0.0 1
4920 0 100 0.0 0
4925 0 100 0.0 3
4930 0 100 0.0 6
4935 0 100 0.0 1
4940 0 100 0.0 0
4945 0 100 0.0 2
4950 0 100 0.0 0
4955 0 100 0.0 2
4960 0 100 0.0 3
4965 0 100 0.0 2
4970 0 100 0.0 7
