time CaMKII* CaMKII6 CaMKII7 PP1 x y
120 11 17 1 1 1 16
180 12 18 0 1 0 18
240 16 17 1 0 0 17
300 16 17 1 0 0 17
360 15 18 0 3 0 18
420 12 18 0 0 0 18
480 15 16 2 2 0 16
540 15 18 0 2 0 18
600 13 17 1 0 0 17
660 12 15 3 1 0 15
720 11 18 0 1 1 17
780 16 17 1 1 0 17
840 15 17 1 0 0 17
900 14 18 0 2 1 17
960 12 18 0 0 0 18
1020 16 17 1 0 2 15
1080 14 18 0 0 0 18
1140 13 17 1 0 1 16
1200 13 18 0 1 1 17
1260 11 18 0 0 0 18
1320 12 18 0 1 2 16
1380 11 17 1 2 0 17
1440 14 18 0 0 0 18
1500 10 17 1 0 0 17
1560 13 17 1 1 0 17
1620 17 17 1 2 0 17
1680 13 18 0 3 0 18
1740 15 16 2 0 0 16
1800 12 17 1 0 0 17
1860 13 18 0 1 0 18
1920 16 18 0 1 0 18
1980 15 16 2 1 0 16
2040 16 18 0 3 0 18
2100 15 18 0 1 0 18
2160 16 18 0 0 1 17
2220 15 18 0 1 0 18
2280 14 17 1 3 0 17
2340 13 15 3 1 0 15
2400 18 16 2 1 0 16
2460 14 17 1 0 1 15
2520 14 18 0 0 2 16
2580 10 17 1 1 0 17
2640 16 16 2 1 0 16
2700 11 16 2 1 0 16
2760 10 18 0 3 0 18
2820 15 18 0 2 0 18
2880 13 17 1 0 0 17
2940 17 15 3 0 0 15
3000 15 18 0 0 2 16
3060 13 18 0 0 0 18
3120 14 17 1 3 0 17
3180 15 17 1 0 0 17
3240 17 17 1 1 1 16
3300 14 18 0 0 0 18
3360 13 17 1 2 0 17
3420 16 18 0 0 0 18
3480 15 16 2 0 0 16
3540 17 17 1 0 1 16
3600 15 18 0 0 0 18
3660 17 18 0 1 3 15
3720 15 17 1 2 0 17
3780 15 18 0 1 0 18
3840 13 18 0 0 0 18
3900 13 17 1 0 0 17
3960 14 16 2 2 0 16
4020 15 18 0 1 0 18
4080 14 17 1 0 0 17
4140 17 18 0 0 1 17
4200 17 18 0 0 2 16
