time,mean_camkii_0.0,std_camkii_0.0,mean_camkii_1e-20,std_camkii_1e-20,mean_camkii_1e-15,std_camkii_1e-15,mean_camkii_1e-14,std_camkii_1e-14,mean_camkii_1e-13,std_camkii_1e-13,mean_camkii_1e-12,std_camkii_1e-12
5108,0.4,0.4898979485566356,0.1,0.30000000000000004,1.8,2.1354156504062622,1.4,2.0099751242241783,0.0,0.0,1.9,2.6999999999999997
5110,0.4,0.4898979485566356,0.1,0.30000000000000004,1.8,2.1354156504062622,1.4,2.0099751242241783,0.0,0.0,1.9,2.6999999999999997
5112,0.4,0.4898979485566356,0.1,0.30000000000000004,1.8,2.1354156504062622,1.4,2.0099751242241783,0.0,0.0,1.9,2.6999999999999997
5114,0.4,0.4898979485566356,0.1,0.30000000000000004,1.8,2.1354156504062622,1.4,2.0099751242241783,0.0,0.0,1.9,2.6999999999999997
5116,0.4,0.4898979485566356,0.1,0.30000000000000004,1.8,2.1354156504062622,1.4,2.0099751242241783,0.0,0.0,1.9,2.6999999999999997
5118,0.4,0.4898979485566356,0.1,0.30000000000000004,1.9,2.1656407827707715,1.4,2.0099751242241783,0.0,0.0,1.9,2.6999999999999997
5120,0.4,0.4898979485566356,0.1,0.30000000000000004,1.9,2.1656407827707715,1.4,2.0099751242241783,0.0,0.0,2.0,2.6832815729997477
5122,0.4,0.4898979485566356,0.1,0.30000000000000004,1.8,2.1354156504062622,1.4,2.0099751242241783,0.0,0.0,2.0,2.6832815729997477
5124,0.4,0.4898979485566356,0.1,0.30000000000000004,1.8,2.1354156504062622,1.4,2.0099751242241783,0.0,0.0,2.0,2.6832815729997477
5126,0.4,0.4898979485566356,0.1,0.30000000000000004,1.8,2.1354156504062622,1.4,2.0099751242241783,0.0,0.0,2.0,2.6832815729997477
5128,0.4,0.4898979485566356,0.1,0.30000000000000004,1.8,2.1354156504062622,1.4,2.0099751242241783,0.0,0.0,2.0,2.6832815729997477
5130,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.32379000772445,1.4,2.0099751242241783,0.0,0.0,2.0,2.6832815729997477
5132,0.4,0.4898979485566356,0.1,0.30000000000000004,2.1,2.3853720883753127,1.4,2.0099751242241783,0.0,0.0,2.0,2.6832815729997477
5134,0.4,0.4898979485566356,0.1,0.30000000000000004,2.1,2.3853720883753127,1.4,2.0099751242241783,0.0,0.0,2.0,2.6832815729997477
5136,0.4,0.4898979485566356,0.1,0.30000000000000004,2.1,2.3853720883753127,1.4,2.0099751242241783,0.0,0.0,2.0,2.6832815729997477
5138,0.4,0.4898979485566356,0.1,0.30000000000000004,2.1,2.3853720883753127,1.4,2.0099751242241783,0.0,0.0,2.0,2.6832815729997477
5140,0.4,0.4898979485566356,0.1,0.30000000000000004,2.1,2.3853720883753127,1.4,2.0099751242241783,0.0,0.0,2.0,2.6832815729997477
5142,0.4,0.4898979485566356,0.1,0.30000000000000004,2.1,2.3853720883753127,1.4,2.0099751242241783,0.0,0.0,2.0,2.6832815729997477
5144,0.4,0.4898979485566356,0.1,0.30000000000000004,2.1,2.3853720883753127,1.4,2.0099751242241783,0.0,0.0,2.0,2.6832815729997477
5146,0.4,0.4898979485566356,0.1,0.30000000000000004,2.1,2.3853720883753127,1.4,2.0099751242241783,0.0,0.0,2.0,2.6832815729997477
5148,0.4,0.4898979485566356,0.1,0.30000000000000004,2.1,2.3853720883753127,1.4,2.0099751242241783,0.0,0.0,2.0,2.6832815729997477
5150,0.4,0.4898979485566356,0.1,0.30000000000000004,2.1,2.3853720883753127,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5152,0.4,0.4898979485566356,0.1,0.30000000000000004,2.1,2.3853720883753127,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5154,0.4,0.4898979485566356,0.1,0.30000000000000004,2.1,2.3853720883753127,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5156,0.4,0.4898979485566356,0.1,0.30000000000000004,2.1,2.3853720883753127,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5158,0.4,0.4898979485566356,0.1,0.30000000000000004,2.1,2.3853720883753127,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5160,0.4,0.4898979485566356,0.1,0.30000000000000004,2.1,2.3853720883753127,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5162,0.4,0.4898979485566356,0.1,0.30000000000000004,2.1,2.3853720883753127,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5164,0.4,0.4898979485566356,0.1,0.30000000000000004,2.1,2.3853720883753127,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5166,0.4,0.4898979485566356,0.1,0.30000000000000004,2.1,2.3853720883753127,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5168,0.4,0.4898979485566356,0.1,0.30000000000000004,2.1,2.3853720883753127,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5170,0.4,0.4898979485566356,0.1,0.30000000000000004,2.1,2.3853720883753127,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5172,0.4,0.4898979485566356,0.1,0.30000000000000004,2.1,2.3853720883753127,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5174,0.4,0.4898979485566356,0.1,0.30000000000000004,2.1,2.3853720883753127,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5176,0.4,0.4898979485566356,0.1,0.30000000000000004,2.1,2.3853720883753127,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5178,0.4,0.4898979485566356,0.1,0.30000000000000004,2.1,2.3853720883753127,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5180,0.4,0.4898979485566356,0.1,0.30000000000000004,2.1,2.3853720883753127,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5182,0.4,0.4898979485566356,0.1,0.30000000000000004,2.1,2.3853720883753127,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5184,0.4,0.4898979485566356,0.1,0.30000000000000004,2.1,2.3853720883753127,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5186,0.4,0.4898979485566356,0.1,0.30000000000000004,2.1,2.3853720883753127,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5188,0.4,0.4898979485566356,0.1,0.30000000000000004,2.1,2.3853720883753127,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5190,0.4,0.4898979485566356,0.1,0.30000000000000004,2.1,2.3853720883753127,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5192,0.4,0.4898979485566356,0.1,0.30000000000000004,2.2,2.4819347291981715,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5194,0.4,0.4898979485566356,0.1,0.30000000000000004,2.2,2.4819347291981715,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5196,0.4,0.4898979485566356,0.1,0.30000000000000004,2.2,2.4819347291981715,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5198,0.4,0.4898979485566356,0.1,0.30000000000000004,2.2,2.4819347291981715,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5200,0.4,0.4898979485566356,0.1,0.30000000000000004,2.2,2.4819347291981715,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5202,0.4,0.4898979485566356,0.1,0.30000000000000004,2.2,2.4819347291981715,1.7,2.368543856465402,0.0,0.0,2.0,2.6832815729997477
5204,0.4,0.4898979485566356,0.1,0.30000000000000004,2.2,2.4819347291981715,1.7,2.368543856465402,0.0,0.0,2.0,2.6832815729997477
5206,0.4,0.4898979485566356,0.1,0.30000000000000004,2.2,2.4819347291981715,1.7,2.368543856465402,0.0,0.0,2.0,2.6832815729997477
5208,0.4,0.4898979485566356,0.1,0.30000000000000004,2.2,2.4819347291981715,1.7,2.368543856465402,0.0,0.0,2.0,2.6832815729997477
5210,0.4,0.4898979485566356,0.1,0.30000000000000004,2.2,2.4819347291981715,1.7,2.368543856465402,0.0,0.0,2.0,2.6832815729997477
5212,0.4,0.4898979485566356,0.1,0.30000000000000004,2.2,2.4819347291981715,1.7,2.368543856465402,0.0,0.0,2.0,2.6832815729997477
5214,0.4,0.4898979485566356,0.1,0.30000000000000004,2.2,2.4819347291981715,1.7,2.368543856465402,0.0,0.0,2.0,2.6832815729997477
5216,0.4,0.4898979485566356,0.1,0.30000000000000004,2.2,2.4819347291981715,1.7,2.368543856465402,0.0,0.0,2.0,2.6832815729997477
5218,0.4,0.4898979485566356,0.1,0.30000000000000004,2.2,2.4819347291981715,1.7,2.368543856465402,0.0,0.0,2.0,2.6832815729997477
5220,0.4,0.4898979485566356,0.1,0.30000000000000004,2.2,2.4819347291981715,1.7,2.368543856465402,0.0,0.0,2.0,2.6832815729997477
5222,0.4,0.4898979485566356,0.1,0.30000000000000004,2.2,2.4819347291981715,1.7,2.368543856465402,0.0,0.0,2.0,2.6832815729997477
5224,0.4,0.4898979485566356,0.1,0.30000000000000004,2.2,2.4819347291981715,1.7,2.368543856465402,0.0,0.0,2.0,2.6832815729997477
5226,0.4,0.4898979485566356,0.1,0.30000000000000004,2.2,2.4819347291981715,1.7,2.368543856465402,0.0,0.0,2.0,2.6832815729997477
5228,0.4,0.4898979485566356,0.1,0.30000000000000004,2.2,2.4819347291981715,1.7,2.368543856465402,0.0,0.0,2.0,2.6832815729997477
5230,0.4,0.4898979485566356,0.1,0.30000000000000004,2.2,2.4819347291981715,1.7,2.368543856465402,0.0,0.0,2.0,2.6832815729997477
5232,0.4,0.4898979485566356,0.1,0.30000000000000004,2.2,2.4819347291981715,1.7,2.368543856465402,0.0,0.0,2.0,2.6832815729997477
5234,0.4,0.4898979485566356,0.1,0.30000000000000004,2.2,2.4819347291981715,1.7,2.368543856465402,0.0,0.0,2.0,2.6832815729997477
5236,0.4,0.4898979485566356,0.1,0.30000000000000004,2.2,2.4819347291981715,1.7,2.368543856465402,0.0,0.0,2.0,2.6832815729997477
5238,0.4,0.4898979485566356,0.1,0.30000000000000004,2.2,2.4819347291981715,1.7,2.368543856465402,0.0,0.0,2.0,2.6832815729997477
5240,0.4,0.4898979485566356,0.1,0.30000000000000004,2.2,2.4819347291981715,1.7,2.368543856465402,0.0,0.0,2.0,2.6832815729997477
5242,0.4,0.4898979485566356,0.1,0.30000000000000004,2.2,2.4819347291981715,1.7,2.368543856465402,0.0,0.0,2.0,2.6832815729997477
5244,0.4,0.4898979485566356,0.1,0.30000000000000004,2.2,2.4819347291981715,1.7,2.368543856465402,0.0,0.0,2.0,2.6832815729997477
5246,0.4,0.4898979485566356,0.1,0.30000000000000004,2.2,2.4819347291981715,1.7,2.368543856465402,0.0,0.0,2.0,2.6832815729997477
5248,0.4,0.4898979485566356,0.1,0.30000000000000004,2.2,2.4819347291981715,1.7,2.368543856465402,0.0,0.0,2.0,2.6832815729997477
5250,0.4,0.4898979485566356,0.1,0.30000000000000004,2.2,2.4819347291981715,1.7,2.368543856465402,0.0,0.0,2.0,2.6832815729997477
5252,0.4,0.4898979485566356,0.1,0.30000000000000004,2.2,2.4819347291981715,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5254,0.4,0.4898979485566356,0.1,0.30000000000000004,2.1,2.467792535850613,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5256,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.4899799195977463,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5258,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.4899799195977463,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5260,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.4899799195977463,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5262,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.4899799195977463,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5264,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.4899799195977463,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5266,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.4899799195977463,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5268,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.4899799195977463,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5270,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.4899799195977463,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5272,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.4899799195977463,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5274,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.4899799195977463,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5276,0.4,0.4898979485566356,0.1,0.30000000000000004,2.1,2.507987240796891,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5278,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.3664319132398464,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5280,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.3664319132398464,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5282,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.3664319132398464,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5284,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.3664319132398464,1.4,1.9595917942265426,0.0,0.0,2.0,2.6832815729997477
5286,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.3664319132398464,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5288,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.3664319132398464,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5290,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.3664319132398464,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5292,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.3664319132398464,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5294,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.3664319132398464,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5296,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.3664319132398464,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5298,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.3664319132398464,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5300,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.3664319132398464,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5302,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.3664319132398464,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5304,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.3664319132398464,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5306,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.3664319132398464,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5308,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.3664319132398464,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5310,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.3664319132398464,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5312,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.3664319132398464,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5314,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.3664319132398464,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5316,0.4,0.4898979485566356,0.1,0.30000000000000004,2.1,2.4269322199023193,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5318,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.32379000772445,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5320,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.32379000772445,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5322,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.32379000772445,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5324,0.4,0.4898979485566356,0.1,0.30000000000000004,1.9,2.2561028345356955,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5326,0.4,0.4898979485566356,0.1,0.30000000000000004,1.9,2.2561028345356955,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5328,0.4,0.4898979485566356,0.1,0.30000000000000004,1.9,2.2561028345356955,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5330,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.3664319132398464,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5332,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.3664319132398464,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5334,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.3664319132398464,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5336,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.3664319132398464,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5338,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.3664319132398464,1.5,2.0124611797498106,0.0,0.0,1.9,2.6999999999999997
5340,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.3664319132398464,1.5,2.0124611797498106,0.0,0.0,1.9,2.6999999999999997
5342,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.3664319132398464,1.5,2.0124611797498106,0.0,0.0,1.8,2.7495454169735036
5344,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.3664319132398464,1.5,2.0124611797498106,0.0,0.0,1.8,2.7495454169735036
5346,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.3664319132398464,1.5,2.0124611797498106,0.0,0.0,1.8,2.7495454169735036
5348,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.3664319132398464,1.5,2.0124611797498106,0.0,0.0,1.9,2.6999999999999997
5350,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.3664319132398464,1.4,1.8547236990991407,0.0,0.0,2.0,2.6832815729997477
5352,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.3664319132398464,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5354,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.3664319132398464,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5356,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.3664319132398464,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5358,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.3664319132398464,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5360,0.4,0.4898979485566356,0.1,0.30000000000000004,1.9,2.2561028345356955,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5362,0.4,0.4898979485566356,0.1,0.30000000000000004,1.9,2.2561028345356955,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5364,0.4,0.4898979485566356,0.1,0.30000000000000004,1.9,2.2561028345356955,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5366,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.3664319132398464,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5368,0.4,0.4898979485566356,0.1,0.30000000000000004,1.9,2.2561028345356955,1.6,2.0591260281974,0.0,0.0,2.0,2.6832815729997477
5370,0.4,0.4898979485566356,0.1,0.30000000000000004,1.9,2.2561028345356955,1.6,2.0591260281974,0.0,0.0,2.0,2.6832815729997477
5372,0.4,0.4898979485566356,0.1,0.30000000000000004,1.9,2.2561028345356955,1.6,2.0591260281974,0.0,0.0,2.0,2.6832815729997477
5374,0.4,0.4898979485566356,0.1,0.30000000000000004,1.9,2.2561028345356955,1.6,2.0591260281974,0.0,0.0,2.0,2.6832815729997477
5376,0.4,0.4898979485566356,0.1,0.30000000000000004,1.9,2.2561028345356955,1.6,2.0591260281974,0.0,0.0,2.0,2.6832815729997477
5378,0.4,0.4898979485566356,0.1,0.30000000000000004,1.9,2.2561028345356955,1.6,2.0591260281974,0.0,0.0,2.0,2.6832815729997477
5380,0.4,0.4898979485566356,0.1,0.30000000000000004,1.9,2.2561028345356955,1.6,2.0591260281974,0.0,0.0,2.0,2.6832815729997477
5382,0.4,0.4898979485566356,0.1,0.30000000000000004,1.9,2.2561028345356955,1.6,2.0591260281974,0.0,0.0,2.0,2.6832815729997477
5384,0.4,0.4898979485566356,0.1,0.30000000000000004,1.9,2.2561028345356955,1.6,2.0591260281974,0.0,0.0,2.0,2.6832815729997477
5386,0.4,0.4898979485566356,0.1,0.30000000000000004,1.9,2.2561028345356955,1.6,2.0591260281974,0.0,0.0,2.0,2.6832815729997477
5388,0.4,0.4898979485566356,0.1,0.30000000000000004,1.9,2.2561028345356955,1.6,2.0591260281974,0.0,0.0,2.0,2.6832815729997477
5390,0.4,0.4898979485566356,0.1,0.30000000000000004,1.9,2.2561028345356955,1.6,2.0591260281974,0.0,0.0,2.0,2.6832815729997477
5392,0.4,0.4898979485566356,0.1,0.30000000000000004,1.9,2.2561028345356955,1.6,2.0591260281974,0.0,0.0,2.0,2.6832815729997477
5394,0.4,0.4898979485566356,0.1,0.30000000000000004,1.9,2.2561028345356955,1.6,2.0591260281974,0.0,0.0,2.0,2.6832815729997477
5396,0.4,0.4898979485566356,0.1,0.30000000000000004,1.9,2.2561028345356955,1.6,2.0591260281974,0.0,0.0,2.0,2.6832815729997477
5398,0.4,0.4898979485566356,0.1,0.30000000000000004,1.9,2.2561028345356955,1.6,2.0591260281974,0.0,0.0,2.0,2.6832815729997477
5400,0.4,0.4898979485566356,0.1,0.30000000000000004,1.9,2.2561028345356955,1.6,2.0591260281974,0.0,0.0,2.0,2.6832815729997477
5402,0.4,0.4898979485566356,0.1,0.30000000000000004,1.9,2.2561028345356955,1.6,2.0591260281974,0.0,0.0,2.0,2.6832815729997477
5404,0.4,0.4898979485566356,0.1,0.30000000000000004,1.9,2.2561028345356955,1.6,2.0591260281974,0.0,0.0,2.0,2.6832815729997477
5406,0.4,0.4898979485566356,0.1,0.30000000000000004,1.9,2.2561028345356955,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5408,0.4,0.4898979485566356,0.1,0.30000000000000004,1.9,2.2561028345356955,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5410,0.4,0.4898979485566356,0.1,0.30000000000000004,1.9,2.2561028345356955,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5412,0.4,0.4898979485566356,0.1,0.30000000000000004,1.9,2.2561028345356955,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5414,0.4,0.4898979485566356,0.1,0.30000000000000004,1.9,2.2561028345356955,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5416,0.4,0.4898979485566356,0.1,0.30000000000000004,1.9,2.2561028345356955,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5418,0.4,0.4898979485566356,0.1,0.30000000000000004,1.9,2.2561028345356955,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5420,0.4,0.4898979485566356,0.1,0.30000000000000004,1.9,2.2561028345356955,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5422,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.32379000772445,1.6,2.0591260281974,0.0,0.0,2.0,2.6832815729997477
5424,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.32379000772445,1.6,2.0591260281974,0.0,0.0,2.0,2.6832815729997477
5426,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.32379000772445,1.6,2.0591260281974,0.0,0.0,2.0,2.6832815729997477
5428,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.32379000772445,1.6,2.0591260281974,0.0,0.0,2.0,2.6832815729997477
5430,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.32379000772445,1.6,2.0591260281974,0.0,0.0,2.0,2.6832815729997477
5432,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.32379000772445,1.6,2.0591260281974,0.0,0.0,2.0,2.6832815729997477
5434,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.32379000772445,1.6,2.0591260281974,0.0,0.0,2.0,2.6832815729997477
5436,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.32379000772445,1.6,2.0591260281974,0.0,0.0,2.0,2.6832815729997477
5438,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.32379000772445,1.6,2.0591260281974,0.0,0.0,2.0,2.6832815729997477
5440,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.32379000772445,1.6,2.0591260281974,0.0,0.0,2.0,2.6832815729997477
5442,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.32379000772445,1.6,2.0591260281974,0.0,0.0,2.0,2.6832815729997477
5444,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.32379000772445,1.6,2.0591260281974,0.0,0.0,2.0,2.6832815729997477
5446,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.32379000772445,1.6,2.0591260281974,0.0,0.0,2.0,2.6832815729997477
5448,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.32379000772445,1.6,2.0591260281974,0.0,0.0,2.0,2.6832815729997477
5450,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.32379000772445,1.6,2.0591260281974,0.0,0.0,2.0,2.6832815729997477
5452,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.32379000772445,1.6,2.0591260281974,0.0,0.0,2.0,2.6832815729997477
5454,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.32379000772445,1.6,2.0591260281974,0.0,0.0,2.0,2.6832815729997477
5456,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.32379000772445,1.6,2.0591260281974,0.0,0.0,2.0,2.6832815729997477
5458,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.32379000772445,1.6,2.0591260281974,0.0,0.0,2.0,2.6832815729997477
5460,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.32379000772445,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5462,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.32379000772445,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5464,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.32379000772445,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5466,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.32379000772445,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5468,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.32379000772445,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5470,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.32379000772445,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
5472,0.4,0.4898979485566356,0.1,0.30000000000000004,2.0,2.32379000772445,1.5,2.0124611797498106,0.0,0.0,2.0,2.6832815729997477
